"artist","firstName","gender","itemInSession","lastName","length","level","location","sessionId","song","userId"
"The Stranglers","Kate","F","9","Harrell","211.90485","paid","Lansing-East Lansing, MI","817","Golden Brown","97"
"Snow Patrol","Chloe","F","12","Cuevas","197.09342","paid","San Francisco-Oakland-Hayward, CA","816","Shut Your Eyes","49"
"Mondo Marcio","Kate","F","10","Harrell","218.06975","paid","Lansing-East Lansing, MI","817","Il Solo Rimasto","97"
"Curtis Mayfield","Chloe","F","13","Cuevas","284.99546","paid","San Francisco-Oakland-Hayward, CA","816","Hey_ Baby_ Give It To Me All","49"
"Enrique Iglesias","Kate","F","11","Harrell","301.87057","paid","Lansing-East Lansing, MI","817","Addicted","97"
"Steve Lukather","Chloe","F","14","Cuevas","355.73506","paid","San Francisco-Oakland-Hayward, CA","816","Jammin' With Jesus","49"
"Cocoa Brovas","Kate","F","12","Harrell","60.73424","paid","Lansing-East Lansing, MI","817","What They Call Him (Skit)","97"
"Carlos Y JosÃÂ©","Kate","F","13","Harrell","184.42404","paid","Lansing-East Lansing, MI","817","La Mata De Sandia","97"
"Stars","Kate","F","14","Harrell","225.90649","paid","Lansing-East Lansing, MI","817","Take Me To The Riot","97"
"Amy Winehouse","Chloe","F","15","Cuevas","200.22812","paid","San Francisco-Oakland-Hayward, CA","816","Fuck Me Pumps","49"
"Shakira","Kate","F","15","Harrell","145.84118","paid","Lansing-East Lansing, MI","817","Pienso En Ti","97"
"Modest Mouse","Chloe","F","16","Cuevas","274.62485","paid","San Francisco-Oakland-Hayward, CA","816","Fire It Up","49"
"Kings Of Leon","Kate","F","16","Harrell","231.81016","paid","Lansing-East Lansing, MI","817","Use Somebody","97"
"Jel","Chloe","F","17","Cuevas","217.36444","paid","San Francisco-Oakland-Hayward, CA","816","No Solution","49"
"Kashmir","Kate","F","17","Harrell","262.68689","paid","Lansing-East Lansing, MI","817","The Cynic","97"
"Tab Benoit","Chloe","F","18","Cuevas","221.09995","paid","San Francisco-Oakland-Hayward, CA","816","Jambalaya","49"
"Cartola","Kate","F","18","Harrell","127.242","paid","Lansing-East Lansing, MI","817","Tive Sim","97"
"Old Crow Medicine Show","Chloe","F","19","Cuevas","231.73179","paid","San Francisco-Oakland-Hayward, CA","816","Wagon Wheel","49"
"We The Kings","Kate","F","19","Harrell","155.42812","paid","Lansing-East Lansing, MI","817","Whoa","97"
"Nightwish","Kate","F","20","Harrell","259.34322","paid","Lansing-East Lansing, MI","817","Bye Bye Beautiful","97"
"Sisqo","Chloe","F","20","Cuevas","253.49179","paid","San Francisco-Oakland-Hayward, CA","816","Thong Song","49"
"Lil Wayne / Shanell","Ryann","F","0","Smith","216.81587","free","Palestine, TX","468","American Star","92"
"Carnifex","Kate","F","21","Harrell","253.43955","paid","Lansing-East Lansing, MI","817","Heartless","97"
"Metallica","Chloe","F","21","Cuevas","447.42485","paid","San Francisco-Oakland-Hayward, CA","816","One","49"
"El Coyote Y Su Banda Tierra Santa","Ava","F","0","Robinson","190.51057","free","New Haven-Milford, CT","694","Me Voy A Ir","50"
"Barrington Levy","Ryann","F","1","Smith","196.89556","free","Palestine, TX","468","Poor Man Style","92"
"Hot Chip","Ryann","F","2","Smith","280.5024","free","Palestine, TX","468","Don't Dance","92"
"LCD Soundsystem","Kate","F","22","Harrell","461.89669","paid","Lansing-East Lansing, MI","817","All My Friends","97"
"Marilyn Manson","Chloe","F","22","Cuevas","232.09751","paid","San Francisco-Oakland-Hayward, CA","816","Angel With The Scabbed Wings","49"
"Tommy James And The Shondells","Kate","F","23","Harrell","173.73995","paid","Lansing-East Lansing, MI","817","Hanky Panky (Mono)","97"
"Telefon Tel Aviv","Kate","F","24","Harrell","283.76771","paid","Lansing-East Lansing, MI","817","You Are The Worst Thing In The World","97"
"Kings Of Leon","Kate","F","25","Harrell","201.79546","paid","Lansing-East Lansing, MI","817","Revelry","97"
"Steve Hackett","Kate","F","26","Harrell","100.96281","paid","Lansing-East Lansing, MI","817","The Caretaker","97"
"The Crests","Kate","F","28","Harrell","182.88281","paid","Lansing-East Lansing, MI","817","16 Candles","97"
"Los Concorde","Kate","F","29","Harrell","234.1873","paid","Lansing-East Lansing, MI","817","Rompecabezas","97"
"The dB's","Kate","F","30","Harrell","118.41261","paid","Lansing-East Lansing, MI","817","Black And White","97"
"Octopus Project","Kate","F","31","Harrell","253.25669","paid","Lansing-East Lansing, MI","817","Marshall Examines His Carcass","97"
"Eminem","Celeste","F","0","Williams","248.58077","free","Klamath Falls, OR","626","Just Lose It","53"
"Candy Dulfer","Chloe","F","24","Cuevas","244.00934","paid","San Francisco-Oakland-Hayward, CA","816","Big Girl","49"
"Matt Nathanson","Kate","F","32","Harrell","248.55465","paid","Lansing-East Lansing, MI","817","Sing Me Sweet","97"
"Sam Paglia","Chloe","F","25","Cuevas","106.70975","paid","San Francisco-Oakland-Hayward, CA","816","The Day Lo Bianco Left Sicily","49"
"David Bromberg","Kate","F","33","Harrell","146.36363","paid","Lansing-East Lansing, MI","817","Sheebeg And Sheemore","97"
"John Mayer","Chloe","F","26","Cuevas","321.09669","paid","San Francisco-Oakland-Hayward, CA","816","St. Patrick's Day","49"
"Daft Punk","Kate","F","34","Harrell","199.94077","paid","Lansing-East Lansing, MI","817","Human After All","97"
"Il Divo","Kate","F","35","Harrell","229.8771","paid","Lansing-East Lansing, MI","817","Unchained Melody (Senza Catene)","97"
"Van Der Graaf Generator","Chloe","F","27","Cuevas","594.57261","paid","San Francisco-Oakland-Hayward, CA","816","Killer","49"
"Kardinal Offishall / Rihanna","Kate","F","36","Harrell","223.00689","paid","Lansing-East Lansing, MI","817","Numba 1 (Tide Is High)","97"
"Ghostland Observatory","Kate","F","37","Harrell","266.10893","paid","Lansing-East Lansing, MI","817","Club Soda (Album)","97"
"Guus Meeuwis","Chloe","F","28","Cuevas","219.19302","paid","San Francisco-Oakland-Hayward, CA","816","Laat Mij In Die Waan","49"
"John Mayer","Kate","F","38","Harrell","263.57506","paid","Lansing-East Lansing, MI","817","Free Fallin'","97"
"Support Lesbiens","Chloe","F","29","Cuevas","195.26485","paid","San Francisco-Oakland-Hayward, CA","816","Fisherman's Friend","49"
"Sauce Money Featuring Memphis Bleek","Kate","F","39","Harrell","280.21506","paid","Lansing-East Lansing, MI","817","What We Do (Explicit) (Feat. Memphis Bleek)","97"
"Carmen Consoli","Chloe","F","30","Cuevas","288.7571","paid","San Francisco-Oakland-Hayward, CA","816","Piccolo Cesare","49"
"Mac Lethal","Kate","F","40","Harrell","238.99383","paid","Lansing-East Lansing, MI","817","Know it All","97"
"The Dear Hunter","Chloe","F","31","Cuevas","228.85832","paid","San Francisco-Oakland-Hayward, CA","816","Blood Of The Rose","49"
"Gaelic Storm","Kate","F","41","Harrell","163.23873","paid","Lansing-East Lansing, MI","817","Tell Me Ma","97"
"Espers","Chloe","F","32","Cuevas","598.282","paid","San Francisco-Oakland-Hayward, CA","816","Flaming Telepaths","49"
"Craig David","Kate","F","42","Harrell","184.47628","paid","Lansing-East Lansing, MI","817","One More Lie (Standing In The Shadows)","97"
"La Monja Enana","Kate","F","43","Harrell","144.43057","paid","Lansing-East Lansing, MI","817","VillapingÃÂ¼ino","97"
"The White Stripes","Kate","F","44","Harrell","231.81016","paid","Lansing-East Lansing, MI","817","Seven Nation Army (Album Version)","97"
"Disturbed","Chloe","F","33","Cuevas","226.01098","paid","San Francisco-Oakland-Hayward, CA","816","The Game (Amended Version)","49"
"Silent Stream Of Godless Elegy","Kate","F","45","Harrell","412.83873","paid","Lansing-East Lansing, MI","817","TvÃÂ¡rÃÂ­ v TvÃÂ¡r","97"
"Skream","Chloe","F","34","Cuevas","258.45506","paid","San Francisco-Oakland-Hayward, CA","816","Tortured Soul","49"
"Kings Of Leon","Chloe","F","35","Cuevas","136.54159","paid","San Francisco-Oakland-Hayward, CA","816","Molly's Chambers","49"
"Florence + The Machine","Kate","F","46","Harrell","185.3122","paid","Lansing-East Lansing, MI","817","I'm Not Calling You A Liar","97"
"Joy Division","Chloe","F","36","Cuevas","380.89098","paid","San Francisco-Oakland-Hayward, CA","816","The Eternal","49"
"Iam","Kate","F","47","Harrell","278.22975","paid","Lansing-East Lansing, MI","817","Une Femme Seule","97"
"Adina Howard","Kate","F","48","Harrell","236.40771","paid","Lansing-East Lansing, MI","817","Horny For Your Love (LP Version)","97"
"David Darling","Chloe","F","37","Cuevas","313.0771","paid","San Francisco-Oakland-Hayward, CA","816","Minor Blue","49"
"Cloud Cult","Chloe","F","38","Cuevas","260.25751","paid","San Francisco-Oakland-Hayward, CA","816","May Your Hearts Stay Strong","49"
"FRANK T","Chloe","F","39","Cuevas","24.60689","paid","San Francisco-Oakland-Hayward, CA","816","Ele","49"
"Alceu ValenÃÂ§a","Chloe","F","40","Cuevas","162.58567","paid","San Francisco-Oakland-Hayward, CA","816","Recado Falado (MetrÃÂ´ Da Saudade)","49"
"Tom Waits","Chloe","F","41","Cuevas","190.92853","paid","San Francisco-Oakland-Hayward, CA","816","Flash Pan Hunter","49"
"Third World","Jayden","M","1","Bell","268.79955","free","Dallas-Fort Worth-Arlington, TX","645","1865 (96ÃÂº In The Shade)","91"
"Jill Scott","Chloe","F","42","Cuevas","108.69506","paid","San Francisco-Oakland-Hayward, CA","816","Crown Royal","49"
"The Temptations","Chloe","F","43","Cuevas","246.88281","paid","San Francisco-Oakland-Hayward, CA","816","Ball Of Confusion (That's What The World Is Today)","49"
"Selena Gomez & The Scene","Jayden","M","2","Bell","241.91955","free","Dallas-Fort Worth-Arlington, TX","645","Naturally","91"
"Incubus","Chloe","F","44","Cuevas","289.54077","paid","San Francisco-Oakland-Hayward, CA","816","Warning","49"
"Lily Allen","Jayden","M","3","Bell","240.19546","free","Dallas-Fort Worth-Arlington, TX","645","Littlest Things (Live At The Astoria)","91"
"Band Of Horses","Chloe","F","45","Cuevas","207.5424","paid","San Francisco-Oakland-Hayward, CA","816","Compliments","49"
"Stephan Micus","Chloe","F","46","Cuevas","170.94485","paid","San Francisco-Oakland-Hayward, CA","816","Shen Khar Venakhi","49"
"Pavement","Chloe","F","47","Cuevas","99.16036","paid","San Francisco-Oakland-Hayward, CA","816","Mercy:The Laundromat","49"
"Manolo Otero","Chloe","F","48","Cuevas","253.75302","paid","San Francisco-Oakland-Hayward, CA","816","QuÃÂ© He De Hacer Para Olvidarte","49"
"Randy Crawford","Chloe","F","49","Cuevas","263.33995","paid","San Francisco-Oakland-Hayward, CA","816","Rainy Night In Georgia (Album Version )","49"
"Parkway Drive","Chloe","F","50","Cuevas","338.99057","paid","San Francisco-Oakland-Hayward, CA","816","Horizons","49"
"Radiohead","Chloe","F","51","Cuevas","267.20608","paid","San Francisco-Oakland-Hayward, CA","816","Subterranean Homesick Alien","49"
"Kid Rock","Lily","F","1","Koch","296.95955","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","All Summer Long (Album Version)","15"
"Ray LaMontagne","Lily","F","2","Koch","235.15383","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Barfly","15"
"CSS","Lily","F","3","Koch","191.42485","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Meeting Paris Hilton (Album)","15"
"Jason Mraz","Lily","F","4","Koch","252.39465","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Live High (Album Version)","15"
"Elena","Lily","F","5","Koch","269.58322","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Setanta matins","15"
"Bullet For My Valentine","Lily","F","6","Koch","258.2722","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Her Voice Resides","15"
"Deepest Blue","Lily","F","7","Koch","210.54649","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Deepest Blue","15"
"Laurie Berkner","Lily","F","8","Koch","132.67546","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","The Crabs","15"
"Cake","Lily","F","9","Koch","190.32771","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Jesus Wrote a Blank Check","15"
"Lara & Reyes","Lily","F","10","Koch","277.41995","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","El Castillo","15"
"LL Cool J","Lily","F","11","Koch","248.68526","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Around The Way Girl","15"
"El Canto del Loco","Lily","F","12","Koch","226.0371","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","La Suerte De Mi Vida","15"
"Five Iron Frenzy","Lily","F","13","Koch","236.09424","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Canada","15"
"Kajagoogoo","Lily","F","14","Koch","223.55546","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Too Shy","15"
"Sin Animo De Lucro","Lily","F","15","Koch","212.1922","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Dime Tu","15"
"Slayer","Lily","F","16","Koch","233.45587","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Ghosts Of War","15"
"The Maine","Lily","F","17","Koch","209.00526","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","You Left Me","15"
"Kate Winslet","Lily","F","18","Koch","106.73587","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","What If (Film Version)","15"
"Bertine Zetlitz","Lily","F","19","Koch","246.30812","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Snow On A Hot Day","15"
"Christopher O'Riley","Lily","F","20","Koch","337.91955","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","paranoid android","15"
"Kanye West","Lily","F","21","Koch","274.41587","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","RoboCop","15"
"Joy Division","Lily","F","22","Koch","170.94485","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Digital","15"
"Al Green","Lily","F","23","Koch","133.58975","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","I Say A Little Prayer","15"
"Cage The Elephant","Lily","F","24","Koch","228.0224","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Back Against The Wall","15"
"George Jones","Lily","F","25","Koch","146.85995","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","She's My Rock","15"
"Aly & AJ","Lily","F","26","Koch","150.59546","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Like Whoa","15"
"Beck","Lily","F","27","Koch","211.1473","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Girl","15"
"The Decemberists","Lily","F","28","Koch","313.65179","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Sons & Daughters","15"
"Rammstein","Lily","F","29","Koch","256.28689","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","MOSKAU","15"
"Melody Gardot","Lily","F","30","Koch","261.32853","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Worrisome Heart","15"
"ENUR Feat NATASJA","Lily","F","31","Koch","230.63465","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Calabria 2007","15"
"AFI","Lily","F","32","Koch","328.72444","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Affliction","15"
"Edward Sharpe & The Magnetic Zeros","Lily","F","33","Koch","306.31138","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Home","15"
"Martina Topley Bird","Lily","F","34","Koch","177.08363","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Poison","15"
"Ben Jelen","Lily","F","35","Koch","226.55955","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Come On (Album Version)","15"
"Florence + The Machine","Theodore","M","0","Smith","131.3171","free","Houston-The Woodlands-Sugar Land, TX","796","Kiss With A Fist","52"
"3 Doors Down","Lily","F","36","Koch","237.13914","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Here Without You","15"
"Jackson Browne","Lily","F","37","Koch","367.35955","paid","Chicago-Naperville-Elgin, IL-IN-WI","818","Sky Blue And Black (LP Version)","15"
"Miami Horror","Kate","F","88","Harrell","250.8273","paid","Lansing-East Lansing, MI","293","Sometimes","97"
"The White Stripes","Kate","F","89","Harrell","241.8673","paid","Lansing-East Lansing, MI","293","My Doorbell (Album Version)","97"
"Juan Carmona","Kate","F","90","Harrell","331.44118","paid","Lansing-East Lansing, MI","293","Panales de Algodon","97"
"Alison Krauss / Union Station","Kate","F","91","Harrell","171.04934","paid","Lansing-East Lansing, MI","293","Restless","97"
"Bullet For My Valentine","Kate","F","92","Harrell","235.65016","paid","Lansing-East Lansing, MI","293","Begging For Mercy","97"
"BjÃÂ¶rk","Kate","F","93","Harrell","348.57751","paid","Lansing-East Lansing, MI","293","Undo","97"
"Kanye West","Kate","F","94","Harrell","198.47791","paid","Lansing-East Lansing, MI","293","Celebration","97"
"Amy Winehouse","Ayla","F","0","Johnson","231.52281","free","Santa Rosa, CA","223","Stronger Than Me","63"
"Saosin","Kate","F","95","Harrell","238.10567","paid","Lansing-East Lansing, MI","293","You're Not Alone","97"
"Gorillaz","Kate","F","96","Harrell","195.44771","paid","Lansing-East Lansing, MI","293","Last Living Souls","97"
"World Inferno/Friendship Society_ The","Kate","F","97","Harrell","125.83138","paid","Lansing-East Lansing, MI","293","Everybody Comes to Rick's","97"
"Fall Out Boy","Kate","F","98","Harrell","172.01587","paid","Lansing-East Lansing, MI","293","Don't You Know Who I Think I Am?","97"
"Lonnie Gordon","Kate","F","99","Harrell","181.21098","paid","Lansing-East Lansing, MI","293","Catch You Baby (Steve Pitron & Max Sanna Radio Edit)","97"
"Crystal Castles","Kate","F","100","Harrell","213.05424","paid","Lansing-East Lansing, MI","293","Not In Love","97"
"Cage The Elephant","Kate","F","101","Harrell","175.12444","paid","Lansing-East Lansing, MI","293","Ain't No Rest For The Wicked (Original Version)","97"
"Rick Ross","Kate","F","102","Harrell","277.36771","paid","Lansing-East Lansing, MI","293","Luxury Tax","97"
"Lovehatehero","Kaylee","F","0","Summers","216.65914","free","Phoenix-Mesa-Scottsdale, AZ","181","Red Dress","8"
"Justin Bieber","Kaylee","F","1","Summers","264.35873","free","Phoenix-Mesa-Scottsdale, AZ","181","Never Let You Go","8"
"Zero 7","Kaylee","F","2","Summers","199.96689","free","Phoenix-Mesa-Scottsdale, AZ","181","You're My Flame [Album Version]","8"
"Yeah Yeah Yeahs","Kaylee","F","3","Summers","220.96934","free","Phoenix-Mesa-Scottsdale, AZ","181","Heads Will Roll","8"
"4 Skins","Kaylee","F","4","Summers","165.51138","free","Phoenix-Mesa-Scottsdale, AZ","181","Clockwork Skinhead","8"
"Anne-Lie RydÃÂ©","Wyatt","M","0","Scott","176.90077","free","Eureka-Arcata-Fortuna, CA","8","SÃÂ¥n't ÃÂr Livet (You Can Have Her) (2002 Digital Remaster)","9"
"The Smiths","Wyatt","M","1","Scott","242.9122","free","Eureka-Arcata-Fortuna, CA","8","There Is A Light That Never Goes Out","9"
